sample_index,sample_id,label,class_code,origin_zh,source_cube,source_replicate,seed_id,constructed_batch,analysis_split,relative_csv_path,relative_mat_path,csv_path_sha256,mat_path_sha256,csv_size_bytes,mat_size_bytes,development_csv_sha256,mat_content_sha256
325,2-1/6,2,HNA,河南安阳,2-1,1,6,7,development,2-1/6.csv,2-1/6.mat,1d22c64f4afbf5513f75e5c2e1c6954eb8cd3dda25fbc86eceebf61a2129b1f5,6856b60c9c9c557b2a91bc837637420c82a288dfd3eedf05f32ef2ee701a5634,12024,630859,5dea9c19ff6140678c9bb2b33a79a849e48f2844f00fc947fae5d3bc26fd5de6,not_read_in_development
326,2-1/7,2,HNA,河南安阳,2-1,1,7,2,development,2-1/7.csv,2-1/7.mat,5b285d683182aeb3b961f5ab519fb4a896bf458df6a1b9d33d72c7fcfbd8591e,b5ddbdf9c816111a13f22440fda17a251dc0f8bb8d1bf866f177bffe01aeb57c,12030,463230,9c22da0e6d65637de8509ff34381982da501abf8f5363468120fc0ee6726de01,not_read_in_development
327,2-1/8,2,HNA,河南安阳,2-1,1,8,4,development,2-1/8.csv,2-1/8.mat,a23c3ff5b1b81a2ef801ae5c21be4b614514e83544a7602320bfb6e5dddf8081,85b3d643884cd5a3e7bb73ece0d764961c863a802c9451bed12450d098733fff,12029,623024,336765118607d35fc204390e0964584da422bca8d77b479a7c864fe53dee1a43,not_read_in_development
329,2-1/10,2,HNA,河南安阳,2-1,1,10,4,development,2-1/10.csv,2-1/10.mat,e5d2cc7cc860a9573fd61b6bc04340c8b69a272ebdd42a434b69c9543a04ce32,3bcab7382a2b7be374f8b90202cb11782490f86697aeb2c1ab14d1e3f2a07062,12030,549035,e62efdffeac336cbf7ad53d2516af9f88d7c57db60cc8e45eef3932b1c7f626c,not_read_in_development
330,2-1/11,2,HNA,河南安阳,2-1,1,11,3,development,2-1/11.csv,2-1/11.mat,a0ce3bce90ff6dbd74519db787a9dd17a68b7cc0f6e52525b5cddb302e2b69c2,c17d7a7ee9b282aa1c6900e8b0c09e72c1669aa5f18c9be924df390a132188c5,12037,609959,c5f7c79ea6897dc01bf5470753227bd2ab7f089e30eb253f27a6178c23ea90e4,not_read_in_development
331,2-1/12,2,HNA,河南安阳,2-1,1,12,7,development,2-1/12.csv,2-1/12.mat,84d17fb8fc8f3d0cf7cdf8e1a0d34e83e1db8134408d5418d3c25ec51424b353,de8b29d44f331241fefe4fbc28050ddbd9b1c7b7f8169a4c8910c757a02d0f4c,12017,792698,55ff530d0e4567ccd1e966fcc8d7025ddc7e5d6bd1ddbfe8c3f212f7f5d881d2,not_read_in_development
332,2-1/13,2,HNA,河南安阳,2-1,1,13,6,development,2-1/13.csv,2-1/13.mat,10a0314cadd6bcbd28013e5e8e2389c94ca2dc9bc2520694eb43a4976f0b17d5,6fa746d36fc8430397ab64377f755899de472849d0e673e09cc184b38fed53ea,12019,1059716,c68647d16789d48049498b692e19ac14d64691b8e9e6c50243e2936ffbaa337a,not_read_in_development
333,2-1/14,2,HNA,河南安阳,2-1,1,14,1,development,2-1/14.csv,2-1/14.mat,c5fd1f8e0940c6bf3b374114e5e30d04ba2c17cfd8cf0a1a7e0b0e7ad792ed0d,8602c8668e2a1f741867f7e900821229cfc33398623d2f6d763d5af1e59ae3da,12031,588325,af9d5bce49ab3ed652668539182c90608ac651be77d5588f13e1d561765b65bd,not_read_in_development
334,2-1/15,2,HNA,河南安阳,2-1,1,15,6,development,2-1/15.csv,2-1/15.mat,e9b9755947a11dbdc1950c307a83a0241bdbcce9f695d66d50cdcf9e37c0008d,cce1e8967f501d27c4cd10808b1b233292afc03ad20e2c2eb92a294d10315706,12037,680888,fc07ba22f6b9d3ff89d982c49fec0efbba8120ff26e89f51b0aa3121e635eca1,not_read_in_development
337,2-1/18,2,HNA,河南安阳,2-1,1,18,2,development,2-1/18.csv,2-1/18.mat,9d2c7b14ae143579cfe14ec31f11ff170405b70c6fe2fed6c1cb57ca76cf006c,8a17059dabf1f0f29e4dd9a11d0d6045ef06b9dcad1d08031d3c9a514374b63f,12024,753437,f3dcacdc0864a5d1c64a42fa8f8f8ccf1ad9cb4cb15b3f05664cabacc5a9d0f0,not_read_in_development
339,2-1/20,2,HNA,河南安阳,2-1,1,20,3,development,2-1/20.csv,2-1/20.mat,567529d1d4adf220433edc0cb73d298da214ee3dee79b50a6dc0840c82c3e735,bccbde146fe9ca266f21a3f3f20bacb96b01879f510231af596e7e4ca3ff9250,12036,563976,b96a5756102f73ecb640ceddb00659d9c942e33407c3d250b5461ee867bec84b,not_read_in_development
341,2-1/22,2,HNA,河南安阳,2-1,1,22,4,development,2-1/22.csv,2-1/22.mat,021f809a28942c88f76da186b5d980265a6dcaf2bf4e652b18b628b17eafda9c,c224ba9d69088a2b6db5ed395a3320e037d3c5d48d8f383e07a2d8f41bd1c6a7,12032,994031,f25bc20a0d884756f956af47b8b2208ffd13ac094767d8ea4a103b2749e236a8,not_read_in_development
342,2-1/23,2,HNA,河南安阳,2-1,1,23,6,development,2-1/23.csv,2-1/23.mat,0ded79ab8abae9bd880462d831a11cd5b9367f9b6cb4d5373cb27195364f32f5,f942bb2a13427eb4c77016d6fee4780c0c895c52fa1522fbf6be9d389381054e,12014,880176,3be5b719ca119a98990bf0421f77cdaa90766b7406fbfd0380d58afe1ebf10f0,not_read_in_development
344,2-1/25,2,HNA,河南安阳,2-1,1,25,4,development,2-1/25.csv,2-1/25.mat,9bd37e73830f2a398059dc91f66bf234cad0a58094b6670e269d48e3476ff3b7,3fd433968ac94fc47fdbe2d8196cf70b5cb1c3b655cbc7b6f96edf0be7b79e18,12029,614550,3ef19fe7afc61dbfccd91979c74ad681137c20232fe62d2ce640c8ea8ba4b208,not_read_in_development
345,2-1/26,2,HNA,河南安阳,2-1,1,26,1,development,2-1/26.csv,2-1/26.mat,1c36776a1fb7e369e912cc5190542509afee87ddd37d5e4889da83bb4e48ee37,e73bdeed19312f038fc0245644a967442e691654f267d82cd8dfc46238768ff2,12017,591464,a0b7a5a0a5774c8fb3b16115d6985438d6c8d50573666eb518f325b2c356b002,not_read_in_development
346,2-1/27,2,HNA,河南安阳,2-1,1,27,3,development,2-1/27.csv,2-1/27.mat,91da25301ccb786c1f4a289293c9f4c8dc8332e9394edd1eadee7bbf2f0f619d,01d55c35f78c29e22200626bc397b99c912e2f25bdc69873c21a8f17a2252a86,12028,621413,3add8f4a5ede1d9b3ba92114545774ed56c16067cff81e269d44281328bac433,not_read_in_development
347,2-1/28,2,HNA,河南安阳,2-1,1,28,7,development,2-1/28.csv,2-1/28.mat,7c7eb7179196999fb12bb41602f92a52a61dd30024fdfb8cafbc26471f086a88,146da026d70a3be6d94de4a2d066fd23310af315d3b3f773ca2153c64600a68e,12035,886148,97aafd7152ac6caa3b9ed710a93671b9eaebb60a87d862c69c62e622f96a568f,not_read_in_development
348,2-1/29,2,HNA,河南安阳,2-1,1,29,7,development,2-1/29.csv,2-1/29.mat,be451ef27386cbcab4a729c53f2a9d7850feaee467dc596c22ae421baac1a572,f94ab215681f0e7718f84920206ce19704119734db2e24bdbdfac298918845f5,12027,700747,91edfa128f195b4fff31918cb3179f7872b523d0d01e9d94b6f540310742bf37,not_read_in_development
349,2-1/30,2,HNA,河南安阳,2-1,1,30,2,development,2-1/30.csv,2-1/30.mat,4faffca65a351ad4d5359a3dfa8c5733f60e98659cc3019ca3543c452ecf312b,7022684f6fbef131ff7de27e1e344779f7d827dada98db5f21682ef97cf222ca,12033,556414,654e33b5ae5f9151ddbfcd734db04540c99584d9486aea1642caf3521c37d69b,not_read_in_development
351,2-1/32,2,HNA,河南安阳,2-1,1,32,0,development,2-1/32.csv,2-1/32.mat,c2433e801cb16ab53bd6b5b7b200ee1682f8f7ebacb99e5d27d52c693027d720,d1b4e8f05f3281708258e16dbc04474849026e220616884725f8fb57a1f27132,12033,948406,b1a2ae52a7741d9265173b89dbd6ce0bd14508db7a9a58a7f18de32645406e99,not_read_in_development
352,2-1/33,2,HNA,河南安阳,2-1,1,33,4,development,2-1/33.csv,2-1/33.mat,26148041662a6373a50917be5ae1e0ff0990bd0f75d94a386899ae9969cf2344,d34946816136f61b2be8357cbcdee0d7a9c163f68cbbb38c9ec10c696f3a0d02,12027,865470,508aa648662cc0e8d82cd8dcf9bfa852c23f105ca2e89182f89c3f85efe0a8a4,not_read_in_development
353,2-1/34,2,HNA,河南安阳,2-1,1,34,0,development,2-1/34.csv,2-1/34.mat,a6d37528d3a79bf7efd962a1651938ccec0a4843f6e0bd78640d82be61a9f690,99ef446ca13ba38b5cb6f70776f1b5c191c871b24bb6ab46a21a06c25e547830,12026,672512,9b56b993e06b6c018f72fbb3953e00a8a152e5ebe80377aeac8dc797e14d15a5,not_read_in_development
354,2-1/35,2,HNA,河南安阳,2-1,1,35,2,development,2-1/35.csv,2-1/35.mat,839a43953fe18a966089cd724cb25196ee60e87d29001d37843f5df85b06237a,b9dae31eaa2a69f24535ed11335f55132bae30a65d74ee53c56b6fd75e99d6ba,12030,558508,a96385e4c47b79977f7fbd971e17597eb9f1604c4560b9fa930990d6252fe120,not_read_in_development
355,2-1/36,2,HNA,河南安阳,2-1,1,36,5,development,2-1/36.csv,2-1/36.mat,dc13a12d1b7da1736aa5df8674db8e084cfba7cf64d530dc1506b19c5aa9107e,c405037aeae7fdfe8fc5a59be0f037bbcb6ca1024e1cd7cd52b6e8db4e4b6bb6,12030,565542,bc3d4482a9a3c4e6a91dea7aca9a58297db606a0a922a970116bd424333d9f2a,not_read_in_development
356,2-1/37,2,HNA,河南安阳,2-1,1,37,2,development,2-1/37.csv,2-1/37.mat,e40c7012adf64a977f1965bd17e05a6a4c4e23b18575c21f2509113de438dfee,7be376c597fc96df554f6400ff6d8762ca8032c7523ebdbb483b74eadaaec41d,12025,577818,df24b29d6fe733a13c5d2af207239c1150393e96b4a07c8cee3b5b4f5fe7994c,not_read_in_development
357,2-1/38,2,HNA,河南安阳,2-1,1,38,1,development,2-1/38.csv,2-1/38.mat,ab355f2131c92349a889db0ac51a592f8ffc62c79f18148fb102b26c6870ebc6,1b6b642c86f240a3e6fa81c3b71affab63550cdd365be5f36300b33d390f1864,12034,601500,977c43b2f532ecbac95ee55408458f4eead9cd1b7d32d106e55d88ba1d248480,not_read_in_development
358,2-1/39,2,HNA,河南安阳,2-1,1,39,5,development,2-1/39.csv,2-1/39.mat,72bfe8b28ac86f8925d0f7e7da4d469e44b0e2c81a870858429c358a76e491f4,8efb3b1e63f992d57e9caab20169b6c212557163661f027998f50cfbbb29e96f,12021,844478,5d30303984f8f41d4e482038814d82155479a09bde38f264192df295314fdff8,not_read_in_development
360,2-1/41,2,HNA,河南安阳,2-1,1,41,5,development,2-1/41.csv,2-1/41.mat,ab24ddcfeff203594fca5a2442a2e187cbc4de200a35a639a72f2882ea637cb4,a810703404d00d8a8b6c1452c9ada36b3830757352201e1f871490d19d41c53f,12037,938256,90617057baf4cf22fe5b858182a3cbcbe0875b3bf6a74120daa46abe5bb2aa71,not_read_in_development
361,2-1/42,2,HNA,河南安阳,2-1,1,42,1,development,2-1/42.csv,2-1/42.mat,f81dac7b6274c490f8651d95b2c5a4522a76a84d403a40f7e7426ee94ac78ccc,c140304c49efa4fcf0194faca1002041ccd28c2dea7ca3743c86cd36b9c46588,12027,582795,195b47b2e0922c2187e7585451044e0178007e79e45a99236d62a033c3f18a34,not_read_in_development
362,2-1/43,2,HNA,河南安阳,2-1,1,43,6,development,2-1/43.csv,2-1/43.mat,64e16d1018f6c13bc90e5e3535c5013b5a0e1909417ae59047597cde6c0b1596,99fc4480c8bc4a7354f7fd5ebbcc370733ac1c8bcd04a41c4716508035d458c0,12020,915400,22c91b99f40c10368b3c0fbac73271093ab8f22f8a328ccf690256d6186f5e7a,not_read_in_development
363,2-1/44,2,HNA,河南安阳,2-1,1,44,2,development,2-1/44.csv,2-1/44.mat,59c32c3f0eef8417c0aa1a7368cac7b54b8e25fe59d903705f35b633f19d4314,3d69af84af58795e93ad32c7fed9fc22c227e0e3201bc7b3c3b5139c7edcb397,12035,594585,d109dd339e1b04fdf84187bac7c2109783cf45b06397312e780a3896b54a75dc,not_read_in_development
364,2-1/45,2,HNA,河南安阳,2-1,1,45,0,development,2-1/45.csv,2-1/45.mat,be96c68d42abd3018e76a0656c05967ed1bd717ec09451bb452e01545257dac1,e2579fb497ca83584423167686f4c3b592f712ba7681f9a51c7e87c8ceb36d0e,12013,742529,9bb45b47b23ad9375d219e499a03c416a77a8951cf7344589fe3de39dcac3b9b,not_read_in_development
365,2-1/46,2,HNA,河南安阳,2-1,1,46,0,development,2-1/46.csv,2-1/46.mat,8e916f19a5c91c9e4ec4ced984da771c583c17bb3c9989d016c0565255d5db07,e42c644ac98a7f6aeeeefdca22fd3197835f98c383b8833f1c9ca808ff169624,12031,1030618,71a78fab0bbf844c01bbd706b625e3185323f116f96e9882bc923b0265b53fa3,not_read_in_development
366,2-1/47,2,HNA,河南安阳,2-1,1,47,2,development,2-1/47.csv,2-1/47.mat,cae22e2530ecba0f1c5249bc5137cd95442dbba30088e30996876e4c048e4808,f3f1ec9cef3a5f9d75670339b1ac97f2e9217808844112a03289b820236b9c3e,12029,561391,26baa097273bbb888614b09a266bfe2fed0011d581fefa2cb54d0810f35554bc,not_read_in_development
368,2-1/49,2,HNA,河南安阳,2-1,1,49,4,development,2-1/49.csv,2-1/49.mat,6be8fa81814bdec2ce7ef19ee5673ed3e462c9c89fccc9455134c352a21f2d10,1279276f7ab0e989d6a57f967054278b503ec91401a5cb6780591d6c18fdbfc8,12021,642513,fc2d4de8db7f89c30d4ad0870cc1091004017ea0d0518c36b5dd02bac1e7d51f,not_read_in_development
371,2-1/52,2,HNA,河南安阳,2-1,1,52,3,development,2-1/52.csv,2-1/52.mat,9cf5e1f437e97c679729ba4e533a5c3f943fe7030d63c8ed8b6d3ba729c15bd0,8f69f87cc4f7cff069807c21d213a5f3cba7207dd99bf9139a106c2881d5b8ba,12034,1003725,9b08a13e737a267199137d0b2edb40713c15333180e6f82295ea08f01d355275,not_read_in_development
372,2-1/53,2,HNA,河南安阳,2-1,1,53,0,development,2-1/53.csv,2-1/53.mat,bbb466a44491bcc05b832a570045415bdd3abd1f31bc6b6b916aedcfc2335a9a,8a6c3741cfa931b441e61c10168f382e4a5e339dd88ee34d5554071523984649,12016,639013,447a01fb927d4483c0d5870756e1cc4dc181a368dfde5a7178f5e5df2b5982cc,not_read_in_development
373,2-1/54,2,HNA,河南安阳,2-1,1,54,0,development,2-1/54.csv,2-1/54.mat,bea8627c4817dbbd6a38ba42c605301c1766ca8e0f5e629383b88de4360d68ba,5f23294e84cd1e199792b4300deee5550a80eaa0f58a548807e267895b4cf416,12036,895189,3dac0c16a6a3d12c7b379cfe43110113f5aea0b850ce8f98434c48c55f63a046,not_read_in_development
374,2-1/55,2,HNA,河南安阳,2-1,1,55,0,development,2-1/55.csv,2-1/55.mat,ce5c6b25311fc7b99c63c21bc3dce07442291e615a82b589b19d6d3865174684,746d14e681389f1486ebbf77c1a7a49f0f719e4d6db4539fdc96950616c7fbbd,12032,783585,c079d8f804e4b7b155c79c704463ffcbedf2f9c027e7b1ac3e2c1c059676d64a,not_read_in_development
375,2-1/56,2,HNA,河南安阳,2-1,1,56,4,development,2-1/56.csv,2-1/56.mat,3f307d09e34eee918c877e91cf7ea9a90fe0ba5607e4be25ed0a87398cbf1955,90a301197ea0b887d4507312f1c84847fa80bb7226530f30c338df7db501a77c,12024,657830,bedf80353c2cef438c5cf56c34eb46d4e3347a262875d6e82aa355e0114f84e7,not_read_in_development
376,2-1/57,2,HNA,河南安阳,2-1,1,57,4,development,2-1/57.csv,2-1/57.mat,3de58c9d7583940b169d6d61b3b1149605de138ad19f80d7554d12ff94da3a0b,6d6c7bdbe56a8e3b0eb6a71c36cb3d55f0b62cc6cb161320579a6760cbb126df,12017,776727,476ff57c82c726ceedcee9562038101a7692bd0ffb2c2f3d100a1cee1b3a40a9,not_read_in_development
377,2-1/58,2,HNA,河南安阳,2-1,1,58,1,development,2-1/58.csv,2-1/58.mat,6b31b626248dbacdaec76cc3b57e54949b33ea81f7fd797e9d50f426aabab4c4,3008076b991ecb9663cf02e02fc7efacb2f5431178ec897a506e72079e5958ed,12033,491569,bc1cfe3dbb1f4a9314e19f05842c7679559f5f491733717b2d8df60421085a27,not_read_in_development
378,2-1/59,2,HNA,河南安阳,2-1,1,59,3,development,2-1/59.csv,2-1/59.mat,499408865b57e64849f7b07804ee6331d3dbf631630cc9801bd52805c613ad9b,ee5f0ce818db677f15a9db33fee87522b3d5b4cb5c756668cf12d504d1806a0e,12021,537791,b07ddb71b88cd9dfba91a1ca71c174698a1849b170fbf6f7c8443d35bd29b1ab,not_read_in_development
379,2-1/60,2,HNA,河南安阳,2-1,1,60,7,development,2-1/60.csv,2-1/60.mat,f2a67de1636482375aad067edd80826f8f31a19aad93cac462c234e6752a1fa4,e22493ec460151356740ee16c49d3bf742df87be4a1ec3b3911714c9d2c2e045,12034,570475,cba38fb2b04a25a42dba125643a21247dc4e769014ef1adb849e8df538d7b00b,not_read_in_development
380,2-1/61,2,HNA,河南安阳,2-1,1,61,3,development,2-1/61.csv,2-1/61.mat,d8541c4cfee751654aa35218bb1695ca42a459652a1523cad60f48126ae2d27f,efa00dda2f901e44980fd849482cd72dfb7455fd281af505c056aafc170c1a84,12033,652625,7a90eb1e1342a27cf04751780f1aab349d312f73ae112ab29bd85b2742a473fc,not_read_in_development
381,2-1/62,2,HNA,河南安阳,2-1,1,62,5,development,2-1/62.csv,2-1/62.mat,b59736cc7bd1867785f12a7eae48be305248eb1f582495032bb0118d399f273a,9d3d39808cd6273b04266a2e5dfe9f15c88bdf6d6f4687853e58846b93e9decb,12027,637814,5a8b1b6212af9efff7eeae511bdc1d88aac63abdb69c972d6ad3619eb6c48c69,not_read_in_development
383,2-1/64,2,HNA,河南安阳,2-1,1,64,6,development,2-1/64.csv,2-1/64.mat,d463f81e0bce86add5f828a80c1c07fbb7d91f103942c84c220f6d07a04e32d7,5af713da1516650daf2002ca9df95fe2ce0749f57bca6c7bfeceb7ef82a8d68b,12024,650828,3fda639acbf184047556713ac980b1fa6eeed8098e172ff976247ea03894e353,not_read_in_development
385,2-1/66,2,HNA,河南安阳,2-1,1,66,7,development,2-1/66.csv,2-1/66.mat,3817ceec6351c139c337983a987099d0246182f98340d56a7c92384d655e152c,de8ba8f99482e5678174690edf3ea62d020cbb5b1edb7fb645801dd7d480c922,12034,769018,edefed4f666438f692d6a6d99aa1b4e884ed59e0a13043b9d9f60f1c940f2c1f,not_read_in_development
386,2-1/67,2,HNA,河南安阳,2-1,1,67,7,development,2-1/67.csv,2-1/67.mat,1c3e5874929a658450b50d16441c53a3f4293be4f673ad2321eed8b5806dfd13,1c4e0df3f086271a95b93b44ba0792d195023739e65a7c9b6b0a416c1850744d,12037,509604,3cb10cb11efbcf72b1d011ba8f113c929b97feee9115ede82cc5bf9aa85647ac,not_read_in_development
388,2-1/69,2,HNA,河南安阳,2-1,1,69,5,development,2-1/69.csv,2-1/69.mat,94c4b5e94f60e0a0c0fc2aa7636c4bdd7026343a4296a00742fad0f14944a5c4,5162d0e5393e12113d1223eec20c1dd6a495055415ba5a77484c9aa552570fcd,12031,776627,382c50d67f326d8630cc7692a4eb9fab7ac9274f6634aadca0f5146f7c3f682f,not_read_in_development
389,2-1/70,2,HNA,河南安阳,2-1,1,70,6,development,2-1/70.csv,2-1/70.mat,6001435708f004bcd6446362bbef05c8ec75e0e6ca23a5cd695f65f51886e199,065b721f165786130ed073fa87a66282b86378a7084fca6ce06fbf98dd339d87,12014,621543,fd7f8eae33a5f84bb0d7ce61a088f5f063a28d0fcca160e35f64393dc3bcf471,not_read_in_development
390,2-1/71,2,HNA,河南安阳,2-1,1,71,3,development,2-1/71.csv,2-1/71.mat,664b41700771e47ed3aa69342f65e0f0ba93a6f1c8f2ef96632ffebc3a46274f,6d97eb3313b12703e55d8d5095c1ae24aae3544ef98fcc456f70b42d74f28dae,12038,883654,d98fed8bcecf65257169acbb66170ee491fc8730992ba0992329fac6668c4392,not_read_in_development
391,2-1/72,2,HNA,河南安阳,2-1,1,72,5,development,2-1/72.csv,2-1/72.mat,9f0c012034f94dfa24a233a986100b332f310562506706b86ad8c23294445c16,f091bfcb0ba8427a8f655d2b1c123fd606fed2e8e27e728258cbb5f08c80849c,12022,979752,2b46b6af8be8d824e57dbfcd2de66b79060dcf8e9ec84cfe32e3ca779f9ece5e,not_read_in_development
393,2-1/74,2,HNA,河南安阳,2-1,1,74,5,development,2-1/74.csv,2-1/74.mat,ac045f736099bc2b5e7f81dffeb079df38491b882908121bf6417deb67628c39,3ecc0548ca781f2de50d0795e0c6bfbfadecacc72821275b08c82bf8e8b5cb19,12038,696846,cdeaa98ef253b09e4da8a9c59cfb6034a902f0077a8a4e32197cbb82da38e877,not_read_in_development
394,2-1/75,2,HNA,河南安阳,2-1,1,75,6,development,2-1/75.csv,2-1/75.mat,5209e579acdee978c2bcb9dbe4cf8537ad3d992bf98e6cc3fbd0f51bd454ea68,fea66b3cdb4ee14290b341f8f7ab8a11c3933e335d9582a9cebcd83535eaa5a0,12030,695100,7aec2b5ab40c372fb844cd0dc2253ac08a80f497b182fb34fcaaf68a04b491a4,not_read_in_development
395,2-1/76,2,HNA,河南安阳,2-1,1,76,1,development,2-1/76.csv,2-1/76.mat,b4cb43819fd80264d5a182067ded1c1402cb08e82441801fc395f11dc531675b,273413a20b6679da11601c5d4c540b6f253ca4715983f88c89c2c010180e48b8,12021,718412,eda5cd2864e388ec408e1a957fef11429c87a2e28702835640da423721828bb9,not_read_in_development
396,2-1/77,2,HNA,河南安阳,2-1,1,77,7,development,2-1/77.csv,2-1/77.mat,a55a7753984520287c36e9219685a48a1a830758ca226b271f36238bad4c9a71,1049de018773ded840baefeab3136a407cb5a1d08e1b4b02bcc7d41e91a9869d,12021,704822,54d1e4382bba422cd70da11a24fb210f10a7d2b0758c8cdf51561e2bbe2d6006,not_read_in_development
397,2-1/78,2,HNA,河南安阳,2-1,1,78,0,development,2-1/78.csv,2-1/78.mat,455df1735fa86f59ded374ac93c845029318054c0b540146bd8b78c08b4f427f,4418fd81c9cc09d98ddd011ba0f17cc95f939d9b36e871d38df9b3217f6a5863,12013,948333,deaf5af47d8e0dddd4c0e615fdb0d153c33e3da05f0469e397570c9503bb6577,not_read_in_development
399,2-1/80,2,HNA,河南安阳,2-1,1,80,1,development,2-1/80.csv,2-1/80.mat,518f12fb27fc4f49f908b384ad19a5c19dc9aa12a6b8d7a3404071e33442a0a2,a950243f47172c70e91dcbec81011d7e82e53702bd17ab56f96e14cb528313c2,12025,612451,2a994fdd2b6df0cc7316047b8e4c2ce63d57dad86ba8a007bbda1ec95472b6f8,not_read_in_development
401,2-2/2,2,HNA,河南安阳,2-2,2,2,0,development,2-2/2.csv,2-2/2.mat,32c37ca924e469693dd9088d4be47081615438bd1ceb61fd290ac2e454608693,d9583bfaa8914647357338087443a02bf1fd31e0bd5f997a5e6ea2fcb59bf7ac,12028,721961,5174cfd40b29f95b41ca96ac551d58e0396076be7d1d1e984a971521cdd85924,not_read_in_development
402,2-2/3,2,HNA,河南安阳,2-2,2,3,6,development,2-2/3.csv,2-2/3.mat,6eae18f91cd44e4107f7924da84f44f5394689ec9813a5a9ee9bc9950b13026d,4e9c33f3afc6f9b97b901939328ca5ace6b25028397c2ebb2e37c6597b068145,12036,545258,2838f8f67bd80a8cf738a1202dad3797cf7f9aa7fb96ab7c36fd978d5eeb2010,not_read_in_development
403,2-2/4,2,HNA,河南安阳,2-2,2,4,6,development,2-2/4.csv,2-2/4.mat,d9cdabf4814c1b05d38eb2ecb816da220b3de69c401c10eb1e6af18e87256e0e,b2552e0ddf463e378ee50c3fd0360ecb046a6f58ed8f438c378901e1bf485559,12022,832464,60a66de3b6245ce220687f72c951460558c1a0261891214804562e65a71638d6,not_read_in_development
404,2-2/5,2,HNA,河南安阳,2-2,2,5,0,development,2-2/5.csv,2-2/5.mat,0f76270f27317309570ef969cd0c1053221b9adcba495778b3f84c85a9e1cf8d,358111485702050caf83d3351f8a9e3fcadc84e7b4e92dffb6c0759c8ee3aae2,12035,758602,268aaa401195131eb99d3ad975e1fa98a3242ce9d0caf2ae490b441675d7e7db,not_read_in_development
405,2-2/6,2,HNA,河南安阳,2-2,2,6,3,development,2-2/6.csv,2-2/6.mat,13f48944286f208359bee33334477a82b198328c1e444b0b824bded2ac5add02,223f0ac9bbf9acc1f73d87e333ac85a7a3fb4f1e50f0c86758e79357f5dc04ac,12032,526495,b8cba15a059f8d8c876804d5c27157872ef73e25d9061cbc72c832e974cfb373,not_read_in_development
407,2-2/8,2,HNA,河南安阳,2-2,2,8,1,development,2-2/8.csv,2-2/8.mat,e39fd1229e6bc52f4ea7f99b1d918966ecb95b652dc49ffdc0272357edf07018,d557af61fe4fa9dc5ebd9c84c02ee10c08ec5a6a69c54cf03f6734b1aaf20b82,12028,678328,1eb126137b5c5b644b2986b607e00cdbdb83517de79b7f62320d982decfdcbd0,not_read_in_development
408,2-2/9,2,HNA,河南安阳,2-2,2,9,1,development,2-2/9.csv,2-2/9.mat,7e348bd3617fd3fd1e60d024e54073a73c470f195cb00247013ba7e40b262882,5dd69c9d1c40b9353717ba6753d80481c020e70916d3b8c14522217f849f7b84,12031,521743,6f546c5600c68ba35057f36db5631e1dc57c890721cc2578e6258f309fac6062,not_read_in_development
409,2-2/10,2,HNA,河南安阳,2-2,2,10,3,development,2-2/10.csv,2-2/10.mat,ab44608b54e80089831147097d7ee059c7d111bcdf10f1e471450c3e4ec31f64,a401ca1a2745185c91ce1192fbdff072d59933e760a96bfc4d43fdbc797e861a,12035,597608,a0ae237af9814a25ece63c59f50366943b120273f28f8b730847f5053316c1d8,not_read_in_development
410,2-2/11,2,HNA,河南安阳,2-2,2,11,2,development,2-2/11.csv,2-2/11.mat,2ed81303dbe97338380c9225f35e9517ef406cfe6d016f121a5320603fbdc5af,eb255b1eac17f685396ee7bdb50ade719117eb7a615a7366531edfebc86d19ad,12034,624013,0149b080f9fead4edc3278f44e6deddeb70070b915ec1ad27ff9d2b628585eea,not_read_in_development
411,2-2/12,2,HNA,河南安阳,2-2,2,12,6,development,2-2/12.csv,2-2/12.mat,5f7bd440ea9d2f6c1da77debac0a736770d72b17b6420a63bdbc05b468bfc88a,e15c57059038dc18d2326fa4c20b2a92162e8b4d3bbac0e179beab9b5aef79a1,12010,1004160,2741afbb0243dbabd437769e0d340f0dfd6a5f862a74a8adf37c9a4105964ae7,not_read_in_development
412,2-2/13,2,HNA,河南安阳,2-2,2,13,3,development,2-2/13.csv,2-2/13.mat,3116814966cb79137c7548329f21ef58a4398782fc36191656e7ed460463e9ee,ec0fd5b1a923e88acb1b5f5311b58ce9c4c267521984c6aaa6ed3c136ccc4ae6,12023,763628,bc9d36c2147d121d87b192308e79adbe3974c43bbce6d197ab0737d390048e93,not_read_in_development
413,2-2/14,2,HNA,河南安阳,2-2,2,14,3,development,2-2/14.csv,2-2/14.mat,2afdb17fee0d91f23cabb02a3a28b22031109ddf7113dca8bbe36b5633fba60d,c25590650f2053e9d7ef7f2e9d6ef974886405f753568c0a4ab12dbefdd41618,12016,796027,98218cb70be2950ecc27f7fc52ac016277529390ed72ea5c2b1e1625bad51cda,not_read_in_development
414,2-2/15,2,HNA,河南安阳,2-2,2,15,0,development,2-2/15.csv,2-2/15.mat,ede5fdce2f505b777426d4afafd06b2fbfe927af4374b2e7fd9070988cddd42e,09169384c6b7696bb5c48c5ab465aedc88355ee4ea36bbdee18fb17ff739957d,12018,830819,a752ad605fab2e41332b71e7610247e12631eb7ee0d1a0dbe28e5bfaa9e797b8,not_read_in_development
