bootstrap_replicate,label_pair_position_1,label_pair_position_2,label_pair_position_3,label_pair_position_4,label_pair_position_5,label_pair_position_6,label_pair_position_7,label_pair_position_8
3281,5,1,3,7,3,3,7,2
3282,1,2,5,3,3,3,2,6
3283,4,3,0,6,6,6,2,1
3284,3,7,2,7,7,1,5,6
3285,0,4,2,1,4,1,0,7
3286,4,0,6,5,7,3,3,6
3287,3,7,5,5,5,4,4,6
3288,1,2,1,6,5,4,3,3
3289,3,5,4,3,6,5,0,3
3290,6,0,0,7,7,4,7,4
3291,6,1,7,7,1,6,3,5
3292,7,3,3,0,3,6,0,0
3293,6,7,5,0,4,2,2,4
3294,1,7,5,1,1,5,6,7
3295,0,1,0,5,1,3,3,3
3296,6,7,1,7,5,4,1,4
3297,2,4,4,5,3,6,0,2
3298,7,0,2,2,2,6,6,7
3299,5,2,2,7,3,2,4,3
3300,4,3,0,0,3,0,6,6
3301,5,7,6,4,7,0,5,2
3302,3,7,0,0,3,6,7,1
3303,6,0,0,3,7,3,2,4
3304,4,2,5,7,5,2,6,0
3305,1,3,3,7,7,3,1,0
3306,0,5,2,4,0,1,1,1
3307,0,0,4,0,2,5,5,1
3308,6,5,4,0,3,6,6,0
3309,3,3,7,6,5,6,6,2
3310,4,5,5,7,4,7,6,5
3311,6,7,5,7,3,0,7,0
3312,4,5,0,3,2,2,7,3
3313,4,3,2,4,0,5,2,4
3314,5,5,2,0,5,7,7,7
3315,0,2,5,5,1,1,5,7
3316,7,5,0,1,5,4,4,6
3317,2,2,7,6,4,1,6,6
3318,7,2,7,6,3,5,7,4
3319,0,4,3,4,0,7,2,3
3320,6,1,7,3,0,5,0,2
3321,6,4,1,0,4,7,3,0
3322,0,2,3,6,3,0,7,7
3323,6,5,0,5,7,6,4,5
3324,7,1,5,6,0,3,3,3
3325,0,6,2,5,2,6,4,5
3326,7,0,4,6,6,3,0,1
3327,7,5,4,4,7,4,3,6
3328,1,3,2,5,6,7,7,2
3329,6,1,5,7,0,7,3,3
3330,7,6,2,2,5,3,0,0
3331,4,3,0,6,3,5,3,4
3332,4,3,5,2,5,2,3,1
3333,2,2,0,4,6,6,2,5
3334,2,0,5,6,6,1,4,0
3335,0,7,6,6,6,7,1,3
3336,6,4,6,4,4,6,7,3
3337,2,2,4,0,6,1,2,5
3338,1,5,1,0,1,0,5,5
3339,5,6,1,5,0,5,3,0
3340,7,1,5,2,5,1,1,6
3341,7,1,6,3,6,6,3,2
3342,4,2,7,7,0,0,6,3
3343,1,4,4,2,0,6,6,5
3344,0,1,2,0,3,4,4,2
3345,6,7,4,3,5,1,0,7
3346,1,0,7,4,7,1,3,3
3347,4,7,3,1,6,2,4,6
3348,3,0,6,0,5,5,7,2
3349,2,3,7,1,5,1,0,3
3350,7,3,0,2,7,4,1,4
3351,6,6,0,4,5,4,1,7
3352,4,0,6,6,5,5,6,1
3353,1,5,3,3,5,1,3,7
3354,3,0,5,6,0,3,6,4
3355,3,0,5,7,4,1,2,5
3356,5,0,6,2,3,4,4,1
3357,2,6,0,1,5,5,4,2
3358,7,2,5,7,2,4,5,0
3359,7,6,0,6,5,0,5,3
3360,7,6,4,3,2,3,1,7
3361,3,7,1,3,4,1,7,4
3362,0,3,1,0,2,7,4,5
3363,3,3,1,2,1,3,3,6
3364,2,2,3,4,6,7,2,3
3365,4,2,7,4,7,3,6,6
3366,1,3,7,3,3,1,2,6
3367,2,0,1,3,4,1,6,4
3368,4,7,6,6,3,2,4,6
3369,1,5,4,6,1,2,3,5
3370,0,6,1,1,5,5,7,4
3371,0,2,5,2,2,0,0,4
3372,0,4,0,1,4,2,1,1
3373,7,0,1,0,3,7,2,7
3374,0,1,0,0,6,5,4,7
3375,6,4,3,1,1,0,3,7
3376,0,0,0,6,6,5,4,4
3377,7,5,4,2,5,2,7,4
3378,7,0,3,1,3,3,7,2
3379,4,5,1,6,6,5,4,3
3380,3,3,5,2,3,6,5,2
3381,2,3,0,0,4,6,0,2
3382,3,2,1,2,6,2,4,1
3383,1,3,2,4,4,2,5,3
3384,1,4,5,7,7,5,2,7
3385,4,0,2,5,0,6,2,4
3386,2,5,3,1,0,0,4,7
3387,1,1,5,0,7,0,5,1
3388,5,6,3,7,1,2,1,1
3389,4,3,0,7,6,0,6,1
3390,6,4,2,0,7,4,6,2
3391,4,6,4,3,2,3,4,2
3392,3,0,0,7,1,7,1,2
3393,0,1,4,1,7,2,4,7
3394,2,4,2,3,7,4,6,5
3395,2,5,7,1,4,2,1,5
3396,2,3,2,2,6,1,6,6
3397,0,4,3,7,1,6,7,4
3398,3,0,7,1,6,2,6,6
3399,1,7,3,0,0,1,7,4
3400,3,2,6,4,7,6,4,1
3401,4,0,7,6,4,2,4,5
3402,3,5,6,1,6,7,3,4
3403,6,4,5,2,0,4,4,4
3404,1,4,5,1,6,2,3,5
3405,5,2,7,2,1,6,6,7
3406,5,1,6,0,2,0,6,0
3407,2,1,3,1,5,7,1,2
3408,4,6,4,7,7,1,1,6
3409,3,6,7,5,2,6,4,6
3410,2,2,6,5,4,5,0,6
3411,2,6,0,0,6,4,0,3
3412,1,0,4,3,1,0,3,0
3413,0,2,2,1,6,3,0,0
3414,7,0,6,7,0,6,3,0
3415,1,3,1,2,2,1,1,5
3416,4,7,1,0,0,1,5,2
3417,6,2,4,0,5,7,6,2
3418,1,7,6,1,0,7,5,7
3419,0,0,6,4,7,2,1,2
3420,2,0,7,1,5,0,4,3
3421,2,3,1,0,6,7,1,3
3422,1,6,3,6,0,7,3,5
3423,2,4,1,4,2,1,5,2
3424,3,2,4,1,4,7,2,0
3425,6,7,6,1,7,0,3,3
3426,7,1,4,3,5,7,6,0
3427,7,5,1,4,3,1,6,0
3428,5,5,0,2,7,7,3,5
3429,5,4,2,5,4,1,5,5
3430,2,1,2,5,7,3,5,1
3431,6,2,1,5,7,7,7,6
3432,1,2,0,0,7,3,4,3
3433,2,7,4,6,3,5,7,4
3434,4,5,3,5,7,1,2,1
3435,4,4,6,6,3,1,1,5
3436,3,6,5,4,2,4,7,4
3437,3,2,4,5,4,3,0,6
3438,3,2,6,6,7,1,2,0
3439,7,4,3,1,5,2,7,1
3440,7,4,6,1,6,1,5,5
3441,4,5,2,0,1,0,2,2
3442,0,0,0,2,7,6,1,1
3443,0,4,1,0,0,7,0,4
3444,7,2,7,2,7,3,0,1
3445,7,5,4,3,7,2,7,0
3446,4,3,6,6,4,6,6,6
3447,0,1,3,5,2,3,2,4
3448,1,6,5,3,6,4,0,4
3449,0,3,4,6,1,2,3,2
3450,7,4,2,6,1,0,6,6
3451,6,7,7,7,7,1,5,3
3452,2,1,5,7,4,2,6,6
3453,0,2,0,7,3,7,6,6
3454,3,1,1,7,7,5,2,6
3455,2,0,0,2,1,7,5,0
3456,1,0,7,3,3,7,0,5
3457,5,6,4,2,7,7,4,0
3458,1,7,4,7,7,3,6,0
3459,5,2,1,4,5,6,7,2
3460,6,3,3,6,2,3,6,4
3461,6,5,6,7,7,2,1,6
3462,5,4,3,1,0,0,6,4
3463,1,7,6,0,3,6,7,6
3464,2,3,7,7,7,2,2,2
3465,0,4,5,5,5,2,5,0
3466,3,0,5,7,1,1,4,1
3467,6,3,6,6,3,1,6,6
3468,2,0,4,0,4,6,0,2
3469,0,1,5,1,2,1,6,3
3470,7,3,3,3,5,6,7,1
3471,0,6,0,2,0,5,6,7
3472,0,7,7,4,7,2,5,4
3473,1,6,5,6,3,7,0,3
3474,4,4,0,0,6,0,6,5
3475,0,5,6,4,2,2,5,7
3476,6,3,7,3,3,4,6,5
3477,3,2,7,3,2,2,4,3
3478,7,6,2,1,6,1,4,3
3479,3,3,2,2,6,7,3,1
3480,2,0,4,1,4,1,1,2
3481,0,0,7,1,6,2,3,5
3482,3,4,2,2,0,3,2,5
3483,3,3,4,6,6,1,4,6
3484,0,4,0,7,3,2,1,3
3485,0,1,5,5,2,2,1,1
3486,6,0,3,6,5,2,5,7
3487,1,4,7,7,7,2,5,0
3488,4,4,1,6,3,4,4,5
3489,1,4,5,3,7,0,7,7
3490,2,3,7,7,0,4,1,2
3491,3,2,7,5,3,5,0,5
3492,1,2,1,4,6,0,3,3
3493,3,6,0,6,3,0,2,4
3494,7,7,3,7,5,0,2,7
3495,3,7,0,0,5,7,3,3
3496,2,0,5,4,6,4,2,4
3497,2,3,2,4,0,6,2,5
3498,0,5,0,7,3,7,5,7
3499,4,5,5,6,5,4,3,3
3500,1,3,3,3,2,2,6,0
3501,0,7,6,7,7,3,6,0
3502,6,6,4,6,0,2,6,5
3503,6,7,0,6,4,3,6,2
3504,7,4,6,3,6,6,0,6
3505,2,5,6,2,5,0,1,7
3506,1,5,1,4,0,1,0,7
3507,1,1,2,7,5,5,2,3
3508,1,4,1,2,0,5,1,6
3509,0,5,3,5,1,6,5,6
3510,0,1,1,5,0,2,0,5
3511,1,0,4,4,0,1,1,2
3512,2,4,0,0,0,0,1,7
3513,7,6,0,1,3,3,7,7
3514,6,3,0,5,2,4,6,2
3515,6,6,7,0,3,5,0,6
3516,7,2,5,7,7,0,3,3
3517,1,5,2,1,4,6,5,3
3518,1,6,4,5,1,0,1,5
3519,2,1,4,4,4,7,6,6
3520,7,4,2,4,2,5,1,6
3521,6,0,5,4,2,7,3,6
3522,2,1,6,3,7,0,4,4
3523,0,5,1,0,4,6,0,3
3524,4,0,3,4,5,4,5,3
3525,2,5,3,5,6,1,0,2
3526,1,1,7,0,6,4,2,2
3527,6,7,2,7,4,5,0,4
3528,4,4,3,1,5,6,7,5
3529,3,6,1,5,3,6,0,0
3530,3,3,6,1,7,0,4,4
3531,5,2,7,2,7,6,7,4
3532,1,0,5,3,3,3,7,3
3533,4,7,5,2,7,7,0,1
3534,5,7,5,4,6,5,3,0
3535,5,3,3,6,3,2,5,6
3536,5,7,1,4,0,0,3,4
3537,5,1,3,4,0,7,5,3
3538,1,3,0,7,7,0,4,3
3539,0,4,0,1,5,4,6,4
3540,5,4,7,6,7,6,7,6
3541,7,1,3,0,5,4,7,4
3542,0,2,5,1,6,0,5,6
3543,7,0,4,4,4,5,7,6
3544,1,5,5,0,6,5,1,5
3545,1,1,1,0,4,5,0,6
3546,7,7,7,0,6,2,6,3
3547,1,0,2,5,5,5,0,0
3548,6,7,7,7,3,0,1,5
3549,5,6,0,7,1,5,4,5
3550,0,1,7,5,4,6,7,2
3551,2,1,3,5,1,7,5,5
3552,1,0,3,1,4,1,3,0
3553,4,0,3,4,6,4,1,7
3554,0,1,5,3,5,4,0,7
3555,5,1,5,4,3,3,5,5
3556,3,5,6,3,6,1,5,1
3557,5,0,3,6,0,4,0,4
3558,7,1,1,1,2,6,1,7
3559,4,3,0,4,1,5,4,7
3560,7,6,2,2,4,3,7,4
3561,4,0,7,6,6,5,1,4
3562,4,4,2,3,6,3,5,2
3563,3,6,0,4,5,4,6,7
3564,6,4,4,4,1,6,5,2
3565,3,1,2,2,3,7,6,5
3566,0,1,0,5,4,0,7,4
3567,6,2,7,2,5,0,1,4
3568,3,6,4,5,7,4,6,3
3569,7,7,2,1,6,2,5,4
3570,2,6,2,6,6,0,7,4
3571,1,4,7,4,0,5,3,6
3572,0,4,2,6,7,7,4,1
3573,7,0,6,1,2,0,4,3
3574,7,3,1,7,2,2,6,7
3575,0,6,5,6,3,0,5,5
3576,6,7,6,4,2,4,4,4
3577,4,7,1,2,5,7,6,2
3578,0,0,1,6,1,5,1,5
3579,5,7,2,5,6,1,7,0
3580,3,3,0,1,2,0,4,4
3581,6,4,4,2,6,7,0,0
3582,3,6,4,1,4,0,7,2
3583,6,0,5,5,6,5,1,4
3584,1,2,7,5,1,7,1,0
3585,6,4,0,2,0,6,5,5
3586,6,5,7,2,6,6,2,2
3587,7,6,0,6,2,7,0,4
3588,0,0,1,4,2,0,4,5
3589,6,6,4,5,6,4,3,6
3590,5,3,4,6,1,7,1,1
3591,2,7,7,1,0,2,1,2
3592,6,2,0,0,1,7,3,6
3593,3,3,6,6,1,2,2,4
3594,2,7,7,2,6,7,1,4
3595,5,4,7,6,0,6,6,3
3596,7,6,0,1,6,1,1,3
3597,5,6,2,2,1,3,4,7
3598,4,1,2,0,2,3,2,3
3599,4,7,1,0,5,7,7,2
3600,6,0,3,3,6,1,0,2
3601,4,0,7,5,7,1,0,5
3602,6,1,6,4,2,2,1,4
3603,5,1,4,1,2,3,6,3
3604,0,0,7,7,0,2,5,2
3605,7,2,3,2,5,5,6,0
3606,5,4,4,5,5,1,4,7
3607,0,4,5,7,3,7,2,4
3608,0,6,6,5,5,3,1,6
3609,5,5,2,5,0,4,2,2
3610,0,4,2,5,1,2,3,2
3611,5,0,0,5,3,1,2,6
3612,3,5,1,3,2,4,0,5
3613,3,1,7,7,3,3,1,6
3614,2,2,3,4,3,6,3,1
3615,4,3,4,7,7,7,6,5
3616,4,7,7,7,3,3,1,1
3617,1,1,0,0,4,3,4,4
3618,2,5,5,3,3,0,4,5
3619,2,2,3,0,1,2,7,0
3620,7,6,6,7,2,1,3,5
3621,0,7,6,4,7,1,5,1
3622,2,6,4,5,2,6,5,5
3623,7,7,5,6,1,2,0,7
3624,0,0,7,5,0,0,1,0
3625,5,0,1,4,3,5,2,7
3626,0,6,4,7,7,2,0,1
3627,7,3,7,1,2,2,5,7
3628,4,6,2,5,5,7,3,2
3629,2,5,3,2,4,3,7,7
3630,4,4,0,3,6,0,5,2
3631,0,5,0,4,5,1,2,0
3632,1,5,0,1,0,7,4,0
3633,5,0,5,2,4,3,0,6
3634,3,3,6,2,3,4,4,7
3635,5,4,4,2,3,2,1,3
3636,0,6,6,7,3,7,6,2
3637,0,7,0,6,2,6,6,1
3638,1,4,5,6,2,2,2,4
3639,3,4,7,6,6,6,2,1
3640,4,5,2,3,5,2,5,2
3641,5,4,5,1,4,3,0,1
3642,7,7,5,7,4,6,6,2
3643,0,3,3,3,4,3,3,0
3644,1,6,3,5,0,7,0,6
3645,2,6,4,2,1,2,2,7
3646,0,2,0,2,1,4,6,3
3647,1,7,6,0,1,7,5,5
3648,7,3,5,4,7,4,0,0
3649,5,1,5,5,0,6,1,0
3650,1,2,4,4,6,4,5,5
3651,6,3,3,3,1,1,0,1
3652,5,3,1,1,0,4,6,1
3653,5,2,7,6,1,7,0,2
3654,0,3,6,2,1,4,4,1
3655,1,7,5,0,4,6,4,6
3656,0,6,4,0,0,6,4,7
3657,0,3,1,6,6,1,7,5
3658,2,7,2,2,5,1,1,4
3659,3,5,2,5,6,4,2,2
3660,7,2,1,5,7,1,4,3
3661,7,3,4,3,7,0,0,5
3662,0,1,1,3,5,6,3,2
3663,7,7,5,6,1,4,3,1
3664,7,6,7,2,1,5,5,3
3665,1,7,5,3,7,1,5,6
3666,5,7,5,3,5,6,0,6
3667,1,5,1,1,4,4,7,7
3668,4,4,3,4,3,7,7,4
3669,3,4,1,4,4,5,4,1
3670,6,6,6,6,2,4,2,6
3671,7,0,3,2,2,2,0,1
3672,6,7,0,7,1,1,3,2
3673,1,6,1,5,5,4,3,5
3674,0,2,5,6,0,7,0,7
3675,7,0,1,6,0,4,6,1
3676,4,1,5,4,4,1,7,0
3677,5,6,4,5,0,1,7,4
3678,5,2,7,0,5,2,2,2
3679,2,1,0,0,6,2,4,2
3680,4,3,0,4,4,3,4,4
3681,6,4,2,5,1,7,7,6
3682,2,5,5,5,6,5,5,0
3683,4,6,1,2,6,6,6,4
3684,2,4,1,7,2,6,6,5
3685,0,3,2,2,2,7,1,3
3686,5,4,5,3,2,4,3,3
3687,7,2,0,6,0,6,5,0
3688,5,0,4,7,5,6,7,4
3689,6,2,6,7,7,6,6,7
3690,3,3,4,2,6,5,2,4
3691,1,4,3,4,3,2,0,7
3692,1,1,4,4,4,7,3,1
3693,2,6,4,0,4,5,1,2
3694,1,7,5,2,2,4,6,1
3695,1,6,4,6,2,6,7,3
3696,1,5,5,4,0,7,7,1
3697,4,4,7,1,0,2,5,3
3698,7,6,0,7,7,6,6,1
3699,6,5,0,3,7,2,1,3
3700,1,6,1,2,0,5,2,0
3701,4,6,6,5,3,5,0,4
3702,2,5,0,3,7,7,4,2
3703,0,0,6,6,7,0,5,2
3704,4,2,6,5,6,1,6,2
3705,5,4,4,4,7,7,6,1
3706,6,2,5,3,7,0,4,3
3707,1,6,1,0,1,0,1,7
3708,4,3,4,7,3,3,6,7
3709,7,6,0,2,3,1,7,1
3710,2,7,3,2,2,7,0,5
3711,3,5,1,3,3,6,0,2
3712,2,5,3,5,4,1,5,2
3713,2,6,6,5,2,2,5,7
3714,0,6,7,4,6,3,6,7
3715,3,1,0,5,1,5,2,3
3716,2,4,6,4,5,6,6,6
3717,5,1,1,5,2,3,7,5
3718,1,5,4,5,5,3,4,7
3719,2,0,3,4,5,3,5,0
3720,3,1,6,4,3,2,6,3
3721,6,2,2,6,5,3,7,2
3722,5,0,3,2,1,5,6,1
3723,7,2,2,7,4,3,3,5
3724,0,5,0,6,6,2,2,2
3725,0,6,6,2,0,3,7,0
3726,3,2,6,1,5,4,1,4
3727,3,2,6,3,7,6,2,6
3728,1,7,6,6,7,3,2,5
3729,6,6,1,2,5,5,0,2
3730,1,7,3,2,6,4,4,7
3731,4,3,6,7,1,6,4,6
3732,2,5,4,0,2,5,0,5
3733,4,7,3,2,6,6,6,7
3734,7,6,7,1,4,0,7,5
3735,4,1,6,3,2,4,7,0
3736,2,0,2,0,2,0,1,0
3737,7,5,0,0,1,5,3,4
3738,7,0,6,1,6,0,3,3
3739,4,4,6,5,4,4,6,3
3740,4,7,6,1,2,4,4,5
3741,0,7,7,6,5,1,2,5
3742,5,5,1,7,1,0,1,0
3743,2,0,5,5,3,0,0,2
3744,1,3,2,5,6,4,6,4
3745,2,7,6,6,4,5,6,2
3746,5,5,3,1,1,5,3,2
3747,3,6,3,3,3,7,5,3
3748,7,6,1,6,6,5,4,0
3749,1,1,1,7,0,6,2,2
3750,7,4,1,6,7,2,2,1
3751,6,4,2,1,4,7,0,3
3752,7,2,4,6,5,1,7,3
3753,5,1,5,4,6,6,7,5
3754,6,1,1,0,7,0,7,5
3755,2,4,2,0,3,3,4,1
3756,7,1,5,6,5,1,3,4
3757,5,2,2,2,3,3,6,2
3758,0,2,4,3,5,1,1,5
3759,7,7,1,2,3,0,2,0
3760,3,4,2,0,2,3,3,4
3761,7,0,7,5,0,7,6,7
3762,6,6,4,1,5,1,6,7
3763,4,3,5,6,0,5,7,3
3764,3,1,2,1,1,5,2,3
3765,1,5,0,2,7,7,0,7
3766,3,6,3,3,1,0,5,7
3767,6,5,2,6,1,7,6,3
3768,7,7,5,5,4,3,0,3
3769,3,1,3,1,1,7,5,2
3770,3,1,4,4,7,7,6,4
3771,2,0,1,1,6,1,7,1
3772,7,2,0,2,7,3,3,3
3773,0,0,3,5,2,6,2,5
3774,3,6,1,2,4,0,3,1
3775,3,1,1,7,6,3,0,7
3776,1,0,2,1,1,7,5,0
3777,4,6,5,4,2,4,0,3
3778,7,5,6,6,6,4,4,4
3779,2,3,0,6,4,6,0,3
3780,6,3,3,5,2,0,7,0
3781,1,5,5,0,2,4,4,0
3782,3,4,6,1,0,6,1,4
3783,5,2,7,4,1,3,2,4
3784,4,6,1,6,0,3,1,4
3785,4,4,3,6,2,2,7,4
3786,5,2,3,2,1,5,5,7
3787,3,3,7,1,7,1,3,7
3788,7,2,7,3,4,0,3,1
3789,7,2,1,0,0,4,3,3
3790,0,0,3,5,0,5,6,0
3791,3,6,3,4,2,3,4,3
3792,2,5,3,5,1,2,5,0
3793,5,0,5,4,1,7,1,0
3794,2,5,7,7,7,1,7,5
3795,5,2,1,3,3,7,6,2
3796,0,3,1,4,3,2,2,6
3797,0,3,7,5,2,6,2,0
3798,2,4,2,1,5,3,3,1
3799,7,6,4,1,5,5,1,3
3800,1,7,6,1,1,5,1,2
3801,5,2,7,6,6,7,0,2
3802,2,5,3,6,1,2,3,4
3803,3,1,4,5,6,5,3,1
3804,7,4,2,1,5,4,7,7
3805,6,1,4,0,5,0,5,3
3806,1,1,4,4,3,4,3,7
3807,2,7,5,2,7,2,7,7
3808,3,1,4,2,1,0,7,3
3809,6,3,2,6,5,5,2,0
3810,7,0,7,5,7,3,7,6
3811,4,2,0,5,6,3,1,3
3812,4,1,3,6,0,7,3,2
3813,2,4,0,0,2,0,1,3
3814,5,4,3,3,5,2,5,6
3815,4,4,5,3,5,6,7,7
3816,2,0,3,0,3,1,4,2
3817,5,6,4,3,4,4,7,2
3818,0,0,1,3,7,0,1,5
3819,3,2,7,1,2,3,1,6
3820,0,7,3,4,4,1,6,1
3821,2,7,3,7,4,6,1,5
3822,5,1,0,5,2,0,1,1
3823,2,4,4,2,1,1,3,4
3824,6,5,2,4,2,7,7,3
3825,5,1,7,2,4,2,6,0
3826,6,3,4,7,7,5,3,6
3827,5,3,6,3,0,1,1,7
3828,6,3,6,0,2,6,7,3
3829,0,0,1,2,4,2,3,6
3830,7,7,2,2,2,4,1,7
3831,7,4,0,1,2,4,1,6
3832,6,3,0,7,1,7,6,7
3833,7,2,2,3,3,0,7,7
3834,1,7,3,5,5,5,0,7
3835,5,0,0,7,5,6,2,6
3836,6,6,0,2,4,4,3,3
3837,0,1,1,1,5,2,2,4
3838,2,1,5,5,5,6,2,6
3839,7,7,4,0,7,3,3,0
3840,2,6,3,3,4,0,4,5
3841,1,0,0,4,2,2,6,2
3842,1,0,7,5,3,2,2,5
3843,2,3,5,7,7,5,4,1
3844,3,4,2,3,3,0,7,4
3845,1,4,4,1,5,6,5,1
3846,5,2,2,4,6,6,7,6
3847,7,7,7,5,2,7,5,1
3848,5,2,1,4,0,4,3,6
3849,2,6,4,4,7,4,2,0
3850,4,5,2,7,4,5,1,7
3851,2,0,0,0,6,2,1,3
3852,3,1,1,3,0,4,1,6
3853,7,4,1,6,3,6,1,4
3854,4,2,4,6,3,3,5,6
3855,4,2,1,5,6,2,1,5
3856,0,5,0,2,0,4,0,7
3857,4,4,5,2,7,4,1,0
3858,3,2,6,0,7,2,6,6
3859,2,4,2,5,0,4,2,0
3860,5,6,3,6,0,0,4,4
3861,5,5,4,7,0,4,1,6
3862,0,6,3,2,3,3,7,2
3863,7,2,5,4,6,3,5,4
3864,0,7,7,3,6,4,2,1
3865,2,2,1,5,0,4,0,5
3866,1,6,0,6,2,0,1,0
3867,2,1,5,5,7,6,0,1
3868,1,6,5,1,1,6,7,6
3869,5,1,0,5,5,6,7,5
3870,5,5,7,3,4,0,6,4
3871,5,6,5,3,3,3,7,1
3872,2,1,1,1,6,0,0,0
3873,4,4,6,2,1,2,1,3
3874,3,6,5,5,6,5,3,0
3875,5,3,6,0,4,7,5,7
3876,4,1,7,6,0,5,1,1
3877,2,2,2,2,6,3,3,1
3878,5,1,7,4,7,4,5,5
3879,3,2,1,3,3,7,2,7
3880,4,2,5,0,1,0,4,1
3881,4,0,6,7,6,3,5,6
3882,6,4,2,3,4,6,4,0
3883,6,7,0,1,5,3,4,6
3884,2,4,4,1,4,0,2,5
3885,7,5,2,7,5,5,6,6
3886,4,2,0,3,1,2,0,2
3887,6,6,1,1,2,2,2,6
3888,0,0,5,1,7,0,4,6
3889,0,1,0,3,1,4,1,1
3890,6,0,6,0,7,1,1,2
3891,6,6,3,6,4,2,4,4
3892,2,2,0,4,0,5,5,1
3893,7,1,5,6,1,5,4,4
3894,6,6,4,6,4,2,7,3
3895,4,5,0,3,3,0,2,7
3896,5,1,0,3,0,0,4,3
3897,4,2,2,0,4,0,5,5
3898,3,0,2,6,5,4,7,5
3899,4,5,7,3,1,0,6,6
3900,4,0,4,3,5,0,2,3
3901,2,2,5,1,1,4,1,5
3902,1,0,7,4,0,0,4,2
3903,7,5,6,5,0,7,7,5
3904,2,4,1,6,1,7,3,5
3905,2,4,5,0,7,7,0,6
3906,0,1,1,5,6,4,5,5
3907,0,1,2,2,7,6,7,5
3908,3,4,1,3,7,2,0,6
3909,1,3,4,0,2,0,3,2
3910,4,3,5,4,4,5,0,3
3911,2,1,6,7,2,0,1,2
3912,7,0,1,1,0,1,0,7
3913,7,1,2,1,4,4,3,5
3914,1,0,3,7,7,0,3,0
3915,1,0,1,4,2,5,5,3
3916,2,3,6,1,0,7,7,4
3917,3,3,6,6,2,3,4,4
3918,2,3,1,4,3,2,0,7
3919,3,4,1,2,7,2,3,2
3920,3,4,1,4,2,0,3,6
3921,2,6,4,5,2,5,7,0
3922,7,3,1,0,4,3,3,5
3923,1,7,1,0,7,7,1,2
3924,3,3,0,2,1,4,0,0
3925,7,7,2,1,1,7,1,4
3926,5,7,4,7,7,2,7,0
3927,5,0,5,7,4,3,1,1
3928,5,1,6,6,7,5,4,1
3929,5,3,5,6,2,4,0,5
3930,3,2,3,2,0,0,7,0
3931,6,2,1,7,1,4,1,4
3932,1,6,7,3,3,5,3,4
3933,7,7,0,3,3,1,2,6
3934,7,6,0,4,3,5,1,6
3935,4,5,0,1,0,1,7,0
3936,1,5,4,6,6,3,6,7
3937,3,3,2,6,5,3,0,4
3938,1,1,1,7,5,1,2,0
3939,6,3,4,7,2,4,5,6
3940,3,3,0,2,4,6,7,0
3941,1,3,0,1,5,3,3,6
3942,6,1,0,7,1,1,3,2
3943,7,0,7,7,2,1,1,0
3944,5,7,5,3,1,0,4,6
3945,3,1,6,3,0,0,2,2
3946,6,7,4,1,5,2,5,3
3947,5,2,4,3,1,0,5,4
3948,1,0,6,1,1,3,4,0
3949,0,0,6,7,3,2,7,2
3950,3,3,7,4,2,5,7,6
3951,2,3,1,1,0,2,6,5
3952,7,5,6,1,1,4,2,3
3953,1,6,1,0,5,7,3,3
3954,5,3,1,7,4,1,5,3
3955,4,0,3,4,5,6,3,4
3956,4,2,2,3,6,0,7,0
3957,3,6,7,5,6,5,5,5
3958,4,3,6,4,6,4,3,6
3959,5,7,5,1,0,0,2,2
3960,4,5,6,1,6,6,1,4
3961,7,4,6,7,2,5,4,2
3962,0,2,3,2,7,3,4,0
3963,6,4,1,1,1,1,7,0
3964,3,6,3,1,6,5,2,2
3965,6,1,0,3,0,1,4,2
3966,6,0,1,7,5,5,2,1
3967,5,1,3,2,4,5,5,7
3968,2,6,3,4,4,7,5,7
3969,7,6,1,7,4,4,6,1
3970,0,1,0,5,3,0,6,7
3971,6,3,0,4,1,0,7,6
3972,5,0,7,2,2,6,5,0
3973,6,5,2,5,4,2,1,1
3974,7,3,2,5,5,3,7,1
3975,4,0,5,4,7,7,7,0
3976,7,1,4,7,7,7,7,2
3977,6,6,1,5,2,0,3,6
3978,1,2,3,5,4,2,2,2
3979,1,3,2,3,4,6,6,5
3980,2,2,4,5,0,7,6,6
3981,7,7,6,2,7,7,4,1
3982,5,2,0,2,0,6,1,6
3983,7,3,1,7,1,2,7,7
3984,5,5,3,1,2,1,2,3
3985,6,5,3,1,3,0,5,2
3986,0,0,1,5,3,3,2,4
3987,5,1,5,1,6,5,1,6
3988,6,1,1,0,2,3,6,6
3989,3,7,2,6,1,4,1,2
3990,7,3,3,1,4,0,6,6
3991,0,5,2,6,3,6,1,6
3992,2,4,3,2,7,6,1,5
3993,3,5,2,5,1,7,5,2
3994,2,7,1,2,0,6,5,1
3995,0,6,6,0,0,7,2,1
3996,2,2,7,7,0,4,0,1
3997,2,1,7,3,5,0,6,0
3998,1,1,1,5,1,4,0,6
3999,3,7,5,5,5,5,2,6
4000,1,5,1,0,1,4,5,3
4001,4,4,7,0,1,6,5,1
4002,2,7,4,2,6,5,3,4
4003,1,5,4,2,4,6,7,6
4004,6,2,5,7,2,4,6,6
4005,1,3,0,0,2,0,1,2
4006,5,2,5,1,6,1,6,0
4007,3,3,4,3,2,4,2,0
4008,7,2,5,1,5,3,0,3
4009,4,5,5,4,0,3,6,5
4010,4,1,1,7,4,7,0,6
4011,0,2,3,5,6,0,7,7
4012,1,6,6,0,6,4,2,4
